what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370078185549
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370078188239
closed,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370078188239
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370078192286
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078197035
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078198564
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370078198970
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370078200423
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370078200922
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370078202656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078208343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078209701
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1370078211917
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370078216448
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078222967
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078226290
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078226305
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078228445
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1370078228460
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370078229976
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370078230008
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1370078243645
closed,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1370078243645
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1370078246282
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1370078250031
